time,latitude,longitude,depth,magnitude,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-09-17T22:18:45.389Z,-28.8308,-178.1499,199.28,4.4,mb,,138,11.572,0.68,us,us7000fdiz,2021-10-01T17:51:47.040Z,"Kermadec Islands region",earthquake,8.7,7.1,0.103,27,reviewed,us,us
2021-09-17T22:06:44.254Z,38.4972,73.4515,110.86,4.9,mb,,57,1.617,0.59,us,us7000fc98,2021-10-02T02:34:49.040Z,"57 km NW of Murghob, Tajikistan",earthquake,3.6,7.3,0.041,188,reviewed,us,us
2021-09-17T21:45:54.160Z,19.2325,-155.394333333333,31.68,2.87,ml,51,143,,0.12,hv,hv72713287,2021-09-17T23:11:57.040Z,"9 km ENE of P?hala, Hawaii",earthquake,0.41,0.53,0.197760641658879,38,reviewed,hv,hv
2021-09-17T21:36:38.139Z,-17.9706,-178.3446,540.85,4.2,mb,,135,3.438,0.47,us,us7000fdix,2021-10-01T05:30:52.040Z,"247 km E of Levuka, Fiji",earthquake,15.3,9.3,0.124,18,reviewed,us,us
2021-09-17T20:21:08.981Z,38.1906,141.6615,57.2,4.4,mb,,135,2.636,0.99,us,us7000fc8p,2021-09-17T21:23:51.040Z,"40 km SE of Ishinomaki, Japan",earthquake,7,8,0.124,20,reviewed,us,us
2021-09-17T19:36:07.952Z,48.2241,153.8387,96.24,5,mb,,114,5.47,0.69,us,us7000fc86,2021-09-21T17:20:50.040Z,"Kuril Islands",earthquake,9.3,6.2,0.025,498,reviewed,us,us
2021-09-17T19:12:03.123Z,30.1198,69.3124,31.99,4.7,mb,,119,4.414,0.48,us,us7000fc7z,2021-09-17T21:39:15.465Z,"25 km NNE of Kohlu, Pakistan",earthquake,10.8,6.6,0.063,77,reviewed,us,us
2021-09-17T18:44:56.974Z,-11.1837,162.0796,10,5.3,mww,,32,2.721,0.81,us,us7000fc7y,2021-09-21T17:08:25.463Z,"82 km SSE of Kirakira, Solomon Islands",earthquake,7.2,1.8,0.069,20,reviewed,us,us
2021-09-17T18:19:55.831Z,56.5869,-156.9364,6.2,3.1,ml,,,,0.63,ak,ak021byak7fd,2021-09-21T16:50:19.040Z,"96 km ENE of Chignik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-17T16:50:42.628Z,-28.2292,-177.6052,10,4.9,mb,,80,11.173,0.98,us,us7000fc6a,2021-09-17T17:32:54.040Z,"Kermadec Islands region",earthquake,10.2,1.9,0.088,42,reviewed,us,us
2021-09-17T16:44:49.589Z,-27.2256,-177.132,10,4.5,mb,,105,11.001,1.04,us,us7000fdip,2021-09-27T15:16:38.040Z,"Kermadec Islands region",earthquake,12.9,1.9,0.18,10,reviewed,us,us
2021-09-17T16:42:48.012Z,-22.708,-176.9587,150.54,4.3,mb,,137,6.805,0.59,us,us7000fc68,2021-09-17T17:43:51.040Z,"249 km SW of Vaini, Tonga",earthquake,9.5,9.4,0.154,12,reviewed,us,us
2021-09-17T16:20:41.471Z,-28.4805,-178.3428,10,4.7,mb,,179,9.482,1.08,us,us7000fdiw,2021-09-27T15:09:32.040Z,"Kermadec Islands region",earthquake,10.2,2,0.133,18,reviewed,us,us
2021-09-17T16:12:41.792Z,-22.2892,-67.399,217.38,4.4,mb,,118,0.976,1.01,us,us7000fc5r,2021-09-17T17:37:55.040Z,"107 km NE of San Pedro de Atacama, Chile",earthquake,9.8,10.3,0.219,6,reviewed,us,us
2021-09-17T15:23:00.672Z,66.3411,-157.0839,4.8,3.4,ml,,,,0.93,ak,ak021by8so0m,2021-09-17T17:26:20.593Z,"61 km S of Shungnak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-09-17T14:58:49.165Z,47.858,152.6425,130.52,4.3,mb,,92,6.166,0.65,us,us7000fc5b,2021-10-09T05:14:53.040Z,"Kuril Islands",earthquake,11.4,7.9,0.07,58,reviewed,us,us
2021-09-17T13:24:00.941Z,55.5004,111.3752,18.01,4.3,mb,,64,5.984,0.38,us,us7000fc3c,2021-10-09T06:21:53.040Z,"76 km SSW of Novyy Uoyan, Russia",earthquake,6.5,4.8,0.089,36,reviewed,us,us
2021-09-17T13:23:17.387Z,-2.8998,147.6311,10,4.6,mb,,67,0.891,0.59,us,us7000fc3t,2021-10-09T06:13:28.040Z,"103 km SSE of Lorengau, Papua New Guinea",earthquake,8.5,1.9,0.117,22,reviewed,us,us
2021-09-17T13:02:26.480Z,33.9826667,-116.9701667,15.84,2.71,ml,106,39,0.06173,0.17,ci,ci39811703,2021-10-09T06:25:06.040Z,"6km N of Beaumont, CA",earthquake,0.11,0.29,0.136,24,reviewed,ci,ci
2021-09-17T12:51:58.300Z,32.4136667,-115.2061667,10.89,3.72,mw,36,67,0.08379,0.35,ci,ci39811695,2021-10-09T06:56:44.429Z,"7km N of Delta, B.C., MX",earthquake,0.37,0.76,,4,reviewed,ci,ci
2021-09-17T12:49:44.460Z,38.5415,-119.4226667,2.22,2.54,md,17,107,0.06759,0.05,nc,nc73625951,2021-10-09T05:17:12.040Z,"28km SSW of Smith Valley, NV",earthquake,0.16,0.59,0.22,53,reviewed,nc,nc
2021-09-17T12:43:56.319Z,4.9143,126.2628,93.45,4.8,mb,,107,2.246,0.71,us,us7000fc2k,2021-10-09T07:08:12.040Z,"103 km ESE of Sarangani, Philippines",earthquake,7.2,7.2,0.055,101,reviewed,us,us
2021-09-17T11:49:23.360Z,59.9978,-140.1572,0.2,2.7,ml,,,,0.87,ak,ak021by6kjyl,2021-10-09T07:25:34.040Z,"55 km NNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-17T11:42:48.254Z,32.27325439,-102.202863,5.600138346,3.4,ml,32,52,0.1468264812,0.2,tx,tx2021sgcm,2021-10-09T07:29:02.040Z,"30 km E of McKinney Acres, Texas",earthquake,0.7012161871,1.322612551,0.1,13,reviewed,tx,tx
2021-09-17T11:04:48.730Z,38.5413333,-119.4176667,3.42,2.78,ml,21,107,0.0709,0.07,nc,nc73625896,2021-10-09T07:31:05.040Z,"28km SSW of Smith Valley, NV",earthquake,0.18,0.47,0.38,21,reviewed,nc,nc
2021-09-17T10:48:09.348Z,-13.4057,167.368,10,4.8,mww,,65,2.035,0.3,us,us7000fc1g,2021-09-17T11:18:05.040Z,"55 km NNW of Sola, Vanuatu",earthquake,8.4,1.9,0.098,10,reviewed,us,us
2021-09-17T10:28:40.686Z,-13.4331,167.3944,10,5.8,mww,,64,2.01,0.87,us,us7000fc1e,2021-09-18T10:31:38.086Z,"51 km NNW of Sola, Vanuatu",earthquake,7.5,1.8,0.045,47,reviewed,us,us
2021-09-17T09:23:52.244Z,57.6979,-155.6471,2.1,2.8,ml,,,,0.57,ak,ak021by586cc,2021-09-17T11:03:36.040Z,"72 km W of Karluk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-17T08:44:05.577Z,2.5233,128.5494,10,4.2,mb,,142,2.103,0.6,us,us7000fdi1,2021-10-08T07:56:26.040Z,"106 km NE of Tobelo, Indonesia",earthquake,6.3,1.9,0.167,12,reviewed,us,us
2021-09-17T08:36:45.513Z,-58.8428,-24.6379,10,4.6,mb,,83,10.297,1.16,us,us7000fc18,2021-10-08T07:44:58.040Z,"South Sandwich Islands region",earthquake,7.2,1.8,0.094,34,reviewed,us,us
2021-09-17T08:00:05.974Z,-58.7964,-24.7357,10,4.7,mb,,70,10.264,0.97,us,us7000fc15,2021-10-08T07:33:27.040Z,"South Sandwich Islands region",earthquake,4.3,1.9,0.09,38,reviewed,us,us
2021-09-17T07:29:03.232Z,-57.7618,-25.7662,56.4,4.2,mb,,111,10.153,0.54,us,us7000fdid,2021-10-08T07:29:53.040Z,"South Sandwich Islands region",earthquake,12.9,7.9,0.146,15,reviewed,us,us
2021-09-17T06:49:31.006Z,-58.4928,-23.9024,10,4.2,mb,,95,15.775,0.76,us,us7000fdi9,2021-10-08T06:48:03.040Z,"South Sandwich Islands region",earthquake,14.9,1.9,0.147,15,reviewed,us,us
2021-09-17T06:41:11.430Z,31.4713333,-115.7266667,20.84,2.98,ml,7,129,0.09355,0.09,ci,ci39811511,2021-09-18T05:22:55.494Z,"84km ESE of Maneadero, B.C., MX",earthquake,0.54,0.65,0.119,7,reviewed,ci,ci
2021-09-17T06:38:46.300Z,19.2173333333333,-155.414666666667,35.45,3.13,ml,54,142,,0.12,hv,hv72712377,2021-10-08T06:41:19.943Z,"6 km ENE of P?hala, Hawaii",earthquake,0.45,0.55,0.142788687508398,39,reviewed,hv,hv
2021-09-17T06:11:18.630Z,-22.3362,-179.6086,567.88,4.4,mb,,101,5.069,0.84,us,us7000fc0r,2021-10-08T06:38:20.040Z,"south of the Fiji Islands",earthquake,12.5,8.7,0.089,36,reviewed,us,us
2021-09-17T06:05:17.895Z,61.412,-151.5193,87.8,3.2,ml,,,,0.72,ak,ak021by3bxwb,2021-10-08T06:37:26.101Z,"38 km NW of Beluga, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-09-17T06:05:13.838Z,-43.53,172.7228,10,3.1,ml,,164,0.183,1.03,us,us7000fc0q,2021-10-08T06:34:41.459Z,"7 km E of Christchurch, New Zealand",earthquake,1.3,1.9,0.081,20,reviewed,us,us
2021-09-17T05:50:16.696Z,-59.4131,-25.1631,10,4.4,mb,,81,9.865,0.94,us,us7000fdj9,2021-10-08T06:27:12.040Z,"South Sandwich Islands region",earthquake,9.4,1.8,0.13,20,reviewed,us,us
2021-09-17T05:33:31.408Z,-26.8958,26.947,5,4.4,mb,,119,2.207,0.69,us,us7000fc0s,2021-10-08T06:25:26.394Z,"18 km ESE of Stilfontein, South Africa",earthquake,6.9,1.9,0.268,4,reviewed,us,us
2021-09-17T05:21:14.858Z,-34.4288,-179.3987,5.9,4.6,mb,,125,3.638,0.55,us,us7000fdhw,2021-10-08T06:18:17.040Z,"south of the Kermadec Islands",earthquake,13.7,5.9,0.141,15,reviewed,us,us
2021-09-17T04:28:33.147Z,-10.9785,162.0383,10,4.5,mb,,113,2.564,0.66,us,us7000fdhs,2021-09-23T01:29:44.040Z,"59 km SSE of Kirakira, Solomon Islands",earthquake,7.3,1.8,0.15,15,reviewed,us,us
2021-09-17T04:26:49.996Z,-11.0357,162.1884,10,4.5,mb,,111,2.717,1.13,us,us7000fdhr,2021-09-23T01:20:13.040Z,"70 km SSE of Kirakira, Solomon Islands",earthquake,5.6,1.9,0.181,11,reviewed,us,us
2021-09-17T03:16:11.585Z,37.7938,141.5575,48.33,4.5,mb,,134,2.952,0.64,us,us7000fc03,2021-09-20T19:49:52.910Z,"60 km NE of Namie, Japan",earthquake,8.4,4.6,0.09,36,reviewed,us,us
2021-09-17T03:04:48.031Z,-36.9203,78.5468,10,4.7,mb,,130,31.991,1.02,us,us7000fdhq,2021-09-23T01:02:23.040Z,"Mid-Indian Ridge",earthquake,8.2,1.9,0.13,20,reviewed,us,us
2021-09-17T02:51:06.240Z,17.8338,-66.8638,11,2.84,md,17,231,0.2257,0.16,pr,pr2021260000,2021-09-17T03:23:01.471Z,"15 km SSE of Guánica, Puerto Rico",earthquake,0.58,0.44,0.21,13,reviewed,pr,pr
2021-09-17T02:40:18.250Z,-20.066,-69.2969,104.5,4.3,mb,,73,0.154,0.91,us,us7000fbzt,2021-09-17T16:55:11.925Z,"90 km E of Iquique, Chile",earthquake,5.1,4.1,0.103,27,reviewed,us,us
2021-09-17T00:29:06.535Z,12.2185,144.8335,70.6,4.4,mb,,109,1.362,0.61,us,us7000fdja,2021-10-02T00:05:57.040Z,"117 km S of Inarajan Village, Guam",earthquake,14.6,10.9,0.19,8,reviewed,us,us
2021-09-17T00:23:37.879Z,-24.6201,-176.388,249.1,4.1,mb,,163,8.583,1.05,us,us7000fdj3,2021-10-01T18:47:54.040Z,"south of the Fiji Islands",earthquake,11.2,14.8,0.212,6,reviewed,us,us
2021-09-17T00:21:33.460Z,-10.686,162.1365,10,4.5,mb,,82,2.486,0.85,us,us7000fdj2,2021-10-01T18:21:50.040Z,"34 km SE of Kirakira, Solomon Islands",earthquake,8.9,1.9,0.171,10,reviewed,us,us
2021-09-17T00:04:59.581Z,-11.4296,162.1218,10,5,mb,,27,2.913,0.86,us,us7000fbz6,2021-09-28T02:32:32.352Z,"110 km SSE of Kirakira, Solomon Islands",earthquake,7.3,1.8,0.065,76,reviewed,us,us
2021-09-17T00:04:27.042Z,-11.1824,161.9541,10,4.6,mb,,45,2.627,0.83,us,us7000fdhp,2021-10-02T03:15:52.040Z,"80 km S of Kirakira, Solomon Islands",earthquake,6.1,1.7,0.105,27,reviewed,us,us
2021-09-16T23:36:12.642Z,-16.2217,-174.5534,189.86,4.4,mb,,68,3.528,0.56,us,us7000fdhi,2021-09-27T22:53:16.040Z,"86 km WSW of Hihifo, Tonga",earthquake,9.2,7,0.162,11,reviewed,us,us
2021-09-16T23:05:06.234Z,54.9112,-156.2753,40.9,5,ml,,,,0.53,ak,ak021bwpwxny,2021-09-27T05:22:19.040Z,"204 km SE of Chignik, Alaska",earthquake,,14.2,,,reviewed,ak,ak
2021-09-16T22:51:25.596Z,-59.9132,-26.2046,35,4.9,mb,,61,7.943,0.62,us,us7000fdhj,2021-09-27T04:05:23.040Z,"South Sandwich Islands region",earthquake,4.3,2,0.108,27,reviewed,us,us
2021-09-16T22:45:26.011Z,16.9159,-96.2612,50.75,4.8,mww,,85,1.329,0.91,us,us7000fbyp,2021-09-27T21:58:07.982Z,"0 km NNW of San Lorenzo Albarradas, Mexico",earthquake,7.5,5.3,0.089,12,reviewed,us,us
2021-09-16T22:44:08.182Z,62.9486,-149.576,51.7,2.8,ml,,,,0.79,ak,ak021bwpjv9l,2021-09-26T21:50:09.040Z,"58 km SSW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-09-16T22:32:13.197Z,-60.5482,-24.6402,10,4.8,mb,,87,8.95,0.77,us,us7000fdhe,2021-09-27T03:31:40.040Z,"South Sandwich Islands region",earthquake,7.7,1.9,0.1,31,reviewed,us,us
2021-09-16T21:58:14.601Z,-5.0138,152.5359,35,4.5,mb,,232,0.897,1.27,us,us7000fdhd,2021-09-27T03:16:26.040Z,"79 km SSE of Kokopo, Papua New Guinea",earthquake,5.3,2,0.191,8,reviewed,us,us
2021-09-16T21:51:57.257Z,62.0669,-149.742,29.1,2.9,ml,,,,0.63,ak,ak021bwp01ji,2021-09-17T18:42:54.508Z,"11 km SSE of Susitna North, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-16T21:45:18.880Z,38.4728333,-119.5121667,4.42,2.76,md,27,58,0.02503,0.09,nc,nc73625641,2021-09-27T05:08:45.040Z,"32km ENE of Dardanelle, CA",earthquake,0.17,0.24,0.184,66,reviewed,nc,nc
2021-09-16T20:59:41.017Z,61.3136,-146.2575,10.6,2.6,ml,,,,0.96,ak,ak021bwogahu,2021-09-20T17:46:09.040Z,"20 km NNE of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-16T20:50:42.905Z,-5.9912,154.7523,153.84,4.4,mb,,121,3.137,1.07,us,us7000fbxr,2021-09-21T14:55:25.040Z,"88 km WNW of Panguna, Papua New Guinea",earthquake,11.5,7.4,0.076,50,reviewed,us,us
2021-09-16T19:57:27.025Z,53.9206,160.193,78.2,4.1,mb,,139,1.288,0.67,us,us7000fbxb,2021-09-21T16:28:15.040Z,"133 km SE of Mil’kovo, Russia",earthquake,10.5,12.1,0.09,34,reviewed,us,us
2021-09-16T19:42:31.568Z,-23.8595,-179.7104,523.32,4.9,mb,,76,5.614,0.9,us,us7000fbx2,2021-09-21T16:36:27.040Z,"south of the Fiji Islands",earthquake,9,6.2,0.035,258,reviewed,us,us
2021-09-16T19:19:58.367Z,-1.3138,120.6234,35.51,4.4,mb,,80,2.164,1.09,us,us7000fbwx,2021-09-20T17:43:35.040Z,"16 km WNW of Poso, Indonesia",earthquake,6.2,9,0.098,30,reviewed,us,us
2021-09-16T18:35:01.630Z,55.0421,-156.488,2.9,3.4,ml,,,,0.35,ak,ak021bwn46z7,2021-09-20T17:41:31.040Z,"184 km SE of Chignik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-09-16T18:34:55.483Z,-31.8138,-72.1808,10,4.6,mb,,150,1.05,0.86,us,us7000fbwd,2021-09-27T16:14:22.980Z,"97 km WSW of Illapel, Chile",earthquake,4.2,1.8,0.129,18,reviewed,us,us
2021-09-16T17:51:55.772Z,55.0291,-156.4898,36.5,5.6,mww,,,,0.7,ak,ak021bwmmasc,2021-09-27T17:23:25.641Z,"185 km SE of Chignik, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2021-09-16T15:23:21.690Z,60.5781,-148.5173,10.9,2.5,ml,,,,0.66,ak,ak021bwl9d48,2021-09-16T17:17:00.040Z,"23 km SSE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-16T13:36:49.959Z,-19.7828,-178.2928,600.54,4.3,mb,,121,4.012,0.52,us,us7000fdh3,2021-09-27T13:36:31.040Z,"Fiji region",earthquake,12.8,13,0.137,15,reviewed,us,us
2021-09-16T12:09:34.087Z,30.95954488,-103.4496474,4.434838867,2.7,ml,27,67,0.1144935187,0.3,tx,tx2021sehw,2021-09-16T16:26:41.525Z,"28 km E of Balmorhea, TX",earthquake,0.9850917049999999,1.293579712,0.1,14,reviewed,tx,tx
2021-09-16T12:03:55.866Z,23.6199,-108.7811,10,4.3,mb,,200,4.343,1.33,us,us7000fbs1,2021-09-16T13:02:44.521Z,"82 km E of La Rivera, Mexico",earthquake,10.8,2,0.065,66,reviewed,us,us
2021-09-16T11:51:57.107Z,32.27600098,-102.2125095,6.113688151,2.9,ml,24,52,0.1513903328,0.2,tx,tx2021sehh,2021-09-20T17:12:14.063Z,"29 km E of McKinney Acres, Texas",earthquake,0.8119259873999999,1.662067802,0.1,11,reviewed,tx,tx
2021-09-16T11:38:59.864Z,-8.2824,117.2334,10,4.6,mb,,55,3.054,1.31,us,us7000fbru,2021-09-23T11:19:46.040Z,"30 km WNW of Pototano, Indonesia",earthquake,7,1.8,0.125,19,reviewed,us,us
2021-09-16T11:11:46.120Z,17.9548,-66.8833,14,2.83,md,13,187,0.1616,0.15,pr,pr2021259003,2021-09-16T11:54:43.288Z,"2 km SSE of Maria Antonia, Puerto Rico",earthquake,0.6,0.5,0.16,4,reviewed,pr,pr
2021-09-16T10:44:25.502Z,44.3156,-115.1857,13.41,2.7,ml,,55,0.936,0.65,us,us7000fbrn,2021-09-19T13:46:28.824Z,"22 km WNW of Stanley, Idaho",earthquake,3.1,10.3,0.057,41,reviewed,us,us
2021-09-16T09:50:09.560Z,27.2182,140.1279,354.08,4,mb,,107,1.836,0.86,us,us7000fdgs,2021-09-23T07:55:26.040Z,"Bonin Islands, Japan region",earthquake,15,9.2,0.116,20,reviewed,us,us
2021-09-16T09:42:29.529Z,37.4695,137.2229,10,5.4,mb,,50,1.211,0.92,us,us7000fbrh,2021-10-07T09:07:28.479Z,"51 km NNE of Nanao, Japan",earthquake,5,1,0.025,546,reviewed,us,us
2021-09-16T09:28:28.278Z,-32.1244,-72.2363,10.25,4.6,mb,,191,1.024,0.59,us,us7000fbrd,2021-09-16T20:34:09.832Z,"101 km WNW of La Ligua, Chile",earthquake,4.1,6.1,0.206,7,reviewed,us,us
2021-09-16T08:55:57.009Z,-8.296,117.213,10,4.4,mb,,83,3.033,0.5,us,us7000fdgq,2021-10-09T06:58:17.040Z,"31 km NW of Sumbawa Besar, Indonesia",earthquake,6.7,1.9,0.143,17,reviewed,us,us
2021-09-16T08:37:00.690Z,40.2956667,-124.3708333,30.09,2.6,md,18,229,0.02278,0.12,nc,nc73625481,2021-10-09T06:20:43.040Z,"8km WSW of Petrolia, CA",earthquake,0.78,0.5,0.218,30,reviewed,nc,nc
2021-09-16T07:59:27.010Z,-1.2523,120.5707,34.89,4.8,mb,,73,2.21,0.59,us,us7000fbr3,2021-10-09T07:07:08.040Z,"25 km NW of Poso, Indonesia",earthquake,4.6,5.4,0.082,46,reviewed,us,us
2021-09-16T07:29:05.290Z,-19.1971,-69.3653,118.5,4.2,mb,,102,0.495,0.45,us,us7000fbqz,2021-10-09T07:14:29.040Z,"126 km SE of Arica, Chile",earthquake,5.4,5.1,0.132,16,reviewed,us,us
2021-09-16T06:56:49.890Z,44.4886,148.9508,47.34,4.2,mb,,125,4.9,0.46,us,us7000fdgn,2021-10-09T07:40:18.040Z,"118 km SE of Kuril’sk, Russia",earthquake,13.1,8.8,0.187,8,reviewed,us,us
2021-09-16T06:46:57.633Z,-58.7411,-23.9762,10,4.3,mb,,95,8.231,0.7,us,us7000fdgy,2021-10-09T10:37:24.040Z,"South Sandwich Islands region",earthquake,11.1,1.9,0.096,35,reviewed,us,us
2021-09-16T06:28:04.667Z,52.6698,152.7717,501.06,4.5,mb,,104,3.017,0.65,us,us7000fbqu,2021-10-09T13:05:15.040Z,"287 km WNW of Ozernovskiy, Russia",earthquake,8.3,6.8,0.023,538,reviewed,us,us
2021-09-16T06:10:35.574Z,-32.1596,-72.2997,19.9,4.4,mb,,167,1.021,0.57,us,us7000fbqd,2021-10-09T08:50:49.850Z,"105 km WNW of La Ligua, Chile",earthquake,4.2,6.7,0.144,14,reviewed,us,us
2021-09-16T06:03:41.673Z,-57.2634,-25.1984,35,4.5,mb,,94,7.032,0.41,us,us7000fdgl,2021-10-09T10:06:55.040Z,"South Sandwich Islands region",earthquake,12.3,2,0.1,34,reviewed,us,us
2021-09-16T05:39:33.277Z,-9.265,123.0792,106.89,4.5,mb,,55,1.04,0.72,us,us7000fbq4,2021-10-09T08:56:43.727Z,"84 km WNW of Naisano Dua, Indonesia",earthquake,7.2,3.9,0.108,25,reviewed,us,us
2021-09-16T05:07:46.777Z,-28.9391,-178.4171,146.98,4.3,mb,,251,12.503,0.34,us,us7000fdgj,2021-10-08T13:03:41.040Z,"Kermadec Islands region",earthquake,10.5,11,0.126,20,reviewed,us,us
2021-09-16T04:58:37.591Z,-59.6185,-26.1069,35,5.1,mb,,55,7.792,0.68,us,us7000fbpu,2021-09-17T02:05:27.040Z,"South Sandwich Islands region",earthquake,9.7,1.9,0.064,79,reviewed,us,us
2021-09-16T04:49:43.198Z,23.6514,94.5667,92.11,4.3,mb,,106,0.625,0.51,us,us7000fbps,2021-09-17T01:43:09.040Z,"16 km E of Mawlaik, Myanmar",earthquake,5.9,3.7,0.201,7,reviewed,us,us
2021-09-16T04:23:33.990Z,19.3416666666667,-155.135333333333,5.03,2.6,ml,46,113,,0.11,hv,hv72710502,2021-09-17T01:25:10.040Z,"13 km S of Fern Forest, Hawaii",earthquake,0.3,0.5,0.155721208207082,32,reviewed,hv,hv
2021-09-16T03:23:55.870Z,37.4138333,-118.6208333,9.57,2.55,md,23,124,0.07597,0.07,nc,nc73625391,2021-09-16T16:21:30.209Z,"2km W of Round Valley, CA",earthquake,0.31,0.71,0.156,30,reviewed,nc,nc
2021-09-16T03:05:03.599Z,37.8924,29.384,10,4.1,mb,,75,0.891,0.54,us,us7000fbnz,2021-09-17T01:14:39.040Z,"18 km NE of Honaz, Turkey",earthquake,3.7,1.8,0.262,4,reviewed,us,us
2021-09-16T02:45:42.970Z,36.0445,-120.6135,4.39,2.79,md,60,107,0.02802,0.08,nc,nc73625371,2021-09-21T17:07:12.628Z,"23km NW of Parkfield, CA",earthquake,0.19,0.34,0.147,70,reviewed,nc,nc
2021-09-16T02:28:24.420Z,17.9308,-66.8426,14,2.73,md,21,195,0.2053,0.19,pr,pr2021259002,2021-09-16T03:13:13.229Z,"7 km SE of Maria Antonia, Puerto Rico",earthquake,0.55,0.56,0.13,9,reviewed,pr,pr
2021-09-16T02:13:06.157Z,-20.1043,-68.8271,118.75,4.5,mb,,45,0.308,0.51,us,us7000fbnk,2021-09-17T00:58:38.603Z,"138 km E of Iquique, Chile",earthquake,3.7,5.6,0.128,18,reviewed,us,us
2021-09-16T02:05:19.140Z,18.0248,-66.7655,15,2.76,md,21,84,0.1603,0.1,pr,pr2021259001,2021-09-16T03:38:37.420Z,"0 km NNE of Magas Arriba, Puerto Rico",earthquake,0.27,0.29,0.3,11,reviewed,pr,pr
2021-09-16T01:20:38.977Z,-56.4829,-36.412,10,5.3,mww,,36,2.205,0.61,us,us7000fbn4,2021-09-17T01:24:17.550Z,"South Georgia Island region",earthquake,7.7,1.4,0.083,14,reviewed,us,us
2021-09-16T01:16:10.250Z,19.706,-63.7513,44,3.92,md,19,336,2.0737,0.26,pr,pr2021259000,2021-09-16T02:32:35.331Z,"180 km NNW of The Valley, Anguilla",earthquake,2.6,19.13,0.07,14,reviewed,pr,pr
2021-09-16T01:10:19.231Z,-26.2961,-70.9135,20.24,4.6,mb,,107,0.319,0.93,us,us7000fbn0,2021-09-16T22:00:18.040Z,"86 km W of Diego de Almagro, Chile",earthquake,5.7,4.8,0.122,20,reviewed,us,us
2021-09-16T00:52:31.623Z,43.0829,-29.0017,10,4.3,mb,,88,5.938,0.95,us,us7000fdgf,2021-10-09T00:26:04.040Z,"northern Mid-Atlantic Ridge",earthquake,8.9,1.9,0.138,15,reviewed,us,us
2021-09-16T00:43:37.060Z,19.165,-155.503,37.35,2.86,ml,53,107,,0.11,hv,hv72710297,2021-10-08T23:51:19.040Z,"4 km SSW of P?hala, Hawaii",earthquake,0.48,0.55,0.192842770034622,36,reviewed,hv,hv
2021-09-16T00:18:43.678Z,-24.0012,-66.7703,201.6,4.4,mb,,63,1.662,0.79,us,us7000fbmt,2021-10-08T23:48:30.040Z,"51 km WNW of San Antonio de los Cobres, Argentina",earthquake,9.6,7,0.144,14,reviewed,us,us
2021-09-16T00:08:31.197Z,-6.3423,130.3665,103.48,4.2,mb,,122,1.874,0.99,us,us7000fdge,2021-10-08T23:30:43.040Z,"275 km WSW of Tual, Indonesia",earthquake,13.3,12.6,0.236,5,reviewed,us,us
2021-09-16T00:06:09.516Z,-28.0051,-177.5114,20.68,5,mb,,45,10.998,0.66,us,us7000fbmx,2021-10-08T04:56:35.040Z,"Kermadec Islands region",earthquake,9.9,4,0.09,39,reviewed,us,us
2021-09-15T23:55:28.113Z,-59.7096,-25.9323,35,4.6,mb,,109,7.918,0.58,us,us7000fd6t,2021-10-08T04:37:16.040Z,"",earthquake,10.3,2,0.14,15,reviewed,us,us
2021-09-15T23:32:35.430Z,-29.9728,-178.917,185.03,4.5,mb,,108,7.914,0.74,us,us7000fd6s,2021-10-08T04:20:18.040Z,"Kermadec Islands, New Zealand",earthquake,11.5,6,0.128,18,reviewed,us,us
2021-09-15T22:31:40.471Z,15.4701,-93.1281,95.58,5,mb,,73,0.249,0.8,us,us7000fbll,2021-10-08T04:10:36.340Z,"4 km ENE of La Esperanza, Mexico",earthquake,3,4.5,0.047,144,reviewed,us,us
2021-09-15T21:56:50.236Z,-4.9281,152.4517,51.17,4.4,mb,,116,0.786,0.63,us,us7000fd6w,2021-10-08T03:16:38.040Z,"67 km SSE of Kokopo, Papua New Guinea",earthquake,10.8,7.5,0.117,21,reviewed,us,us
2021-09-15T21:19:27.377Z,-28.744,-67.3203,151.92,4,mb,,64,2.715,1.09,us,us7000fbl5,2021-10-08T03:00:54.040Z,"49 km NNE of Chilecito, Argentina",earthquake,7.4,13.7,0.258,4,reviewed,us,us
2021-09-15T20:46:53.247Z,8.4169,137.8065,10,4.5,mb,,112,11.236,0.72,us,us7000fd6q,2021-09-22T17:03:00.040Z,"126 km SSW of Colonia, Micronesia",earthquake,9.5,1.9,0.311,3,reviewed,us,us
2021-09-15T20:33:31.901Z,29.1942,105.3742,7.45,5.4,mww,,19,3.742,0.64,us,us7000fbky,2021-10-02T08:45:34.259Z,"52 km SE of Neijiang, China",earthquake,6.7,3,0.052,35,reviewed,us,us
